name,locale,lockedTitle,lockedDescription,unlockedTitle,unlockedDescription,flavorText,lockedIcon,unlockedIcon
chal_demon,tr,İblis,"İblis ile bir koşu tamamla",İblis,"İblis ile bir koşu tamamla",,achievement_locked_chal_demon.jpg,achievement_unlocked_chal_demon.jpg
chal_demon,zh-Hans,恶魔,"使用恶魔赢一场比赛",恶魔,"使用恶魔赢一场比赛",,achievement_locked_chal_demon.jpg,achievement_unlocked_chal_demon.jpg
chal_demon,zh-Hant,惡魔,"使用惡魔贏一場比賽",惡魔,"使用惡魔贏一場比賽",,achievement_locked_chal_demon.jpg,achievement_unlocked_chal_demon.jpg
chal_doctor,de,Arzt,"Gewinne eine Runde mit Arzt",Arzt,"Gewinne eine Runde mit Arzt",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,default,Doctor,"Win a run with Doctor",Doctor,"Win a run with Doctor",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,es-ES,Médico,"Gana una partida con Médico",Médico,"Gana una partida con Médico",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,fr,Docteur,"Gagnez une partie avec Docteur",Docteur,"Gagnez une partie avec Docteur",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,it,Dottore,"Vinci una partita col personaggio Dottore.",Dottore,"Vinci una partita col personaggio Dottore.",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,ja,ドクター,"ドクター で1回クリアする",ドクター,"ドクター で1回クリアする",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,ko,의사,"의사와 함께 달리기에서 승리합니다",의사,"의사와 함께 달리기에서 승리합니다",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,pl,Lekarz,"Wygraj rozgrywkę z: Lekarz",Lekarz,"Wygraj rozgrywkę z: Lekarz",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,pt-BR,Doutor,"Vença uma partida com Doutor.",Doutor,"Vença uma partida com Doutor.",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,ru,Доктор,"Победите за персонажа по имени Доктор.",Доктор,"Победите за персонажа по имени Доктор.",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,tr,Doktor,"Doktor ile bir koşu tamamla",Doktor,"Doktor ile bir koşu tamamla",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,zh-Hans,医生,"使用医生赢一场比赛",医生,"使用医生赢一场比赛",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_doctor,zh-Hant,醫生,"使用醫生贏一場比賽",醫生,"使用醫生贏一場比賽",,achievement_locked_chal_doctor.jpg,achievement_unlocked_chal_doctor.jpg
chal_dying,de,Todgeweiht,"Erreiche -5 HP-Regeneration",Todgeweiht,"Erreiche -5 HP-Regeneration",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,default,Dying,"Reach -5 HP Regeneration",Dying,"Reach -5 HP Regeneration",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,es-ES,Muerte,"Alcanza el -5 de Recuperación de PS",Muerte,"Alcanza el -5 de Recuperación de PS",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,fr,Mourant,"Atteignez -5 Régénération de PV",Mourant,"Atteignez -5 Régénération de PV",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,it,Moribondo,"Arriva a -5 Recupero salute.",Moribondo,"Arriva a -5 Recupero salute.",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,ja,倒れる,"-5HP再生 に達する",倒れる,"-5HP再生 に達する",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,ko,죽어감,"-5 HP 재생에 도달합니다",죽어감,"-5 HP 재생에 도달합니다",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,pl,Umierający,"Osiągnij: -5 Regeneracja PZ",Umierający,"Osiągnij: -5 Regeneracja PZ",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,pt-BR,Fim da vida,"Alcance -5 de Recuperação de PV.",Fim da vida,"Alcance -5 de Recuperação de PV.",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,ru,При смерти,"Повысьте параметр «Восстановление ОЗ» до -5.",При смерти,"Повысьте параметр «Восстановление ОЗ» до -5.",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,tr,Ölmekte,"Sağlık Yenileme özelliğini -5 seviyesine getir",Ölmekte,"Sağlık Yenileme özelliğini -5 seviyesine getir",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,zh-Hans,濒死,"达到-5生命再生",濒死,"达到-5生命再生",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_dying,zh-Hant,快掛了,"抵達-5HP再生",快掛了,"抵達-5HP再生",,achievement_locked_chal_dying.jpg,achievement_unlocked_chal_dying.jpg
chal_engineer,de,Ingenieur,"Gewinne eine Runde mit Ingenieur",Ingenieur,"Gewinne eine Runde mit Ingenieur",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,default,Engineer,"Win a run with Engineer",Engineer,"Win a run with Engineer",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,es-ES,Ingeniero,"Gana una partida con Ingeniero",Ingeniero,"Gana una partida con Ingeniero",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,fr,Ingénieur,"Gagnez une partie avec Ingénieur",Ingénieur,"Gagnez une partie avec Ingénieur",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,it,Ingegnere,"Vinci una partita col personaggio Ingegnere.",Ingegnere,"Vinci una partita col personaggio Ingegnere.",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,ja,エンジニア,"エンジニア で1回クリアする",エンジニア,"エンジニア で1回クリアする",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,ko,엔지니어,"엔지니어와 함께 달리기에서 승리합니다",엔지니어,"엔지니어와 함께 달리기에서 승리합니다",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,pl,Inżynier,"Wygraj rozgrywkę z: Inżynier",Inżynier,"Wygraj rozgrywkę z: Inżynier",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,pt-BR,Engenheiro,"Vença uma partida com Engenheiro.",Engenheiro,"Vença uma partida com Engenheiro.",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,ru,Инженер,"Победите за персонажа по имени Инженер.",Инженер,"Победите за персонажа по имени Инженер.",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,tr,Mühendis,"Mühendis ile bir koşu tamamla",Mühendis,"Mühendis ile bir koşu tamamla",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,zh-Hans,工程师,"使用工程师赢一场比赛",工程师,"使用工程师赢一场比赛",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_engineer,zh-Hant,工程師,"使用工程師贏一場比賽",工程師,"使用工程師贏一場比賽",,achievement_locked_chal_engineer.jpg,achievement_unlocked_chal_engineer.jpg
chal_entrepreneur,de,Unternehmer,"Gewinne eine Runde mit Unternehmer",Unternehmer,"Gewinne eine Runde mit Unternehmer",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,default,Entrepreneur,"Win a run with Entrepreneur",Entrepreneur,"Win a run with Entrepreneur",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,es-ES,Emprendedor,"Gana una partida con Emprendedor",Emprendedor,"Gana una partida con Emprendedor",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,fr,Entrepreneur,"Gagnez une partie avec Entrepreneur",Entrepreneur,"Gagnez une partie avec Entrepreneur",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,it,Imprenditore,"Vinci una partita col personaggio Imprenditore.",Imprenditore,"Vinci una partita col personaggio Imprenditore.",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,ja,実業家,"実業家 で1回クリアする",実業家,"実業家 で1回クリアする",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,ko,기업가,"기업가와 함께 달리기에서 승리합니다",기업가,"기업가와 함께 달리기에서 승리합니다",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,pl,Przedsiębiorca,"Wygraj rozgrywkę z: Przedsiębiorca",Przedsiębiorca,"Wygraj rozgrywkę z: Przedsiębiorca",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,pt-BR,Empreendedor,"Vença uma partida com Empreendedor.",Empreendedor,"Vença uma partida com Empreendedor.",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,ru,Предприниматель,"Победите за персонажа по имени Предприниматель.",Предприниматель,"Победите за персонажа по имени Предприниматель.",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,tr,Girişimci,"Girişimci ile bir koşu tamamla",Girişimci,"Girişimci ile bir koşu tamamla",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,zh-Hans,企业家,"使用企业家赢一场比赛",企业家,"使用企业家赢一场比赛",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_entrepreneur,zh-Hant,企業家,"使用企業家贏一場比賽",企業家,"使用企業家贏一場比賽",,achievement_locked_chal_entrepreneur.jpg,achievement_unlocked_chal_entrepreneur.jpg
chal_experimentation,de,Experimentieren,"Habe 6verschiedene Waffen gleichzeitig",Experimentieren,"Habe 6verschiedene Waffen gleichzeitig",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,default,Experimentation,"Have 6 different weapons at once",Experimentation,"Have 6 different weapons at once",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,es-ES,Experimentación,"Ten 6 armas distintas al mismo tiempo",Experimentación,"Ten 6 armas distintas al mismo tiempo",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,fr,Expérimentation,"Ayez 6 armes différentes en même temps",Expérimentation,"Ayez 6 armes différentes en même temps",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,it,Sperimentazione,"Arriva ad avere 6 armi diverse in contemporanea.",Sperimentazione,"Arriva ad avere 6 armi diverse in contemporanea.",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,ja,研究者,"異なる種類の武器を一度に 6 個所持する",研究者,"異なる種類の武器を一度に 6 個所持する",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,ko,실험,"한 번에 서로 다른 무기 6개를 보유하세요",실험,"한 번에 서로 다른 무기 6개를 보유하세요",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,pl,Eksperymenty,"Miej jednocześnie tyle broni: 6",Eksperymenty,"Miej jednocześnie tyle broni: 6",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,pt-BR,Experimentação,"Tenha 6 armas diferentes ao mesmo tempo.",Experimentação,"Tenha 6 armas diferentes ao mesmo tempo.",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,ru,Экспериментатор,"Запаситесь 6 разными видами оружия одновременно.",Экспериментатор,"Запаситесь 6 разными видами оружия одновременно.",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,tr,Deneysel,"Tek seferde 6 adet silah kuşan",Deneysel,"Tek seferde 6 adet silah kuşan",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,zh-Hans,实验,"同时拥有6个不同的武器",实验,"同时拥有6个不同的武器",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_experimentation,zh-Hant,百般測試,"同時持有6種不同的武器",百般測試,"同時持有6種不同的武器",,achievement_locked_chal_experimentation.jpg,achievement_unlocked_chal_experimentation.jpg
chal_explorer,de,Entdecker,"Gewinne eine Runde mit Entdecker",Entdecker,"Gewinne eine Runde mit Entdecker",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,default,Explorer,"Win a run with Explorer",Explorer,"Win a run with Explorer",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,es-ES,Explorador,"Gana una partida con Explorador",Explorador,"Gana una partida con Explorador",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,fr,Explorateur,"Gagnez une partie avec Explorateur",Explorateur,"Gagnez une partie avec Explorateur",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,it,Esploratore,"Vinci una partita col personaggio Esploratore.",Esploratore,"Vinci una partita col personaggio Esploratore.",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,ja,探検家,"探検家 で1回クリアする",探検家,"探検家 で1回クリアする",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,ko,탐험가,"탐험가와 함께 달리기에서 승리합니다",탐험가,"탐험가와 함께 달리기에서 승리합니다",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,pl,Odkrywca,"Wygraj rozgrywkę z: Odkrywca",Odkrywca,"Wygraj rozgrywkę z: Odkrywca",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,pt-BR,Explorador,"Vença uma partida com Explorador.",Explorador,"Vença uma partida com Explorador.",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,ru,Исследователь,"Победите за персонажа по имени Исследователь.",Исследователь,"Победите за персонажа по имени Исследователь.",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,tr,Kaşif,"Kaşif ile bir koşu tamamla",Kaşif,"Kaşif ile bir koşu tamamla",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,zh-Hans,探险家,"使用探险家赢一场比赛",探险家,"使用探险家赢一场比赛",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_explorer,zh-Hant,探險家,"使用探險家贏一場比賽",探險家,"使用探險家贏一場比賽",,achievement_locked_chal_explorer.jpg,achievement_unlocked_chal_explorer.jpg
chal_farmer,de,Bauer,"Gewinne eine Runde mit Bauer",Bauer,"Gewinne eine Runde mit Bauer",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,default,Farmer,"Win a run with Farmer",Farmer,"Win a run with Farmer",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,es-ES,Agricultor,"Gana una partida con Agricultor",Agricultor,"Gana una partida con Agricultor",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,fr,Fermier,"Gagnez une partie avec Fermier",Fermier,"Gagnez une partie avec Fermier",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,it,Agricoltore,"Vinci una partita col personaggio Agricoltore.",Agricoltore,"Vinci una partita col personaggio Agricoltore.",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,ja,ファーマー,"ファーマー で1回クリアする",ファーマー,"ファーマー で1回クリアする",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,ko,농부,"농부와 함께 달리기에서 승리합니다",농부,"농부와 함께 달리기에서 승리합니다",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,pl,Rolnik,"Wygraj rozgrywkę z: Rolnik",Rolnik,"Wygraj rozgrywkę z: Rolnik",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,pt-BR,Fazendeiro,"Vença uma partida com Fazendeiro.",Fazendeiro,"Vença uma partida com Fazendeiro.",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,ru,Фермер,"Победите за персонажа по имени Фермер.",Фермер,"Победите за персонажа по имени Фермер.",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,tr,Çiftçi,"Çiftçi ile bir koşu tamamla",Çiftçi,"Çiftçi ile bir koşu tamamla",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,zh-Hans,农夫,"使用农夫赢一场比赛",农夫,"使用农夫赢一场比赛",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_farmer,zh-Hant,農夫,"使用農夫贏一場比賽",農夫,"使用農夫贏一場比賽",,achievement_locked_chal_farmer.jpg,achievement_unlocked_chal_farmer.jpg
chal_fast,de,Schnell,"Erreiche 50 % Tempo",Schnell,"Erreiche 50 % Tempo",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,default,Fast,"Reach 50 % Speed",Fast,"Reach 50 % Speed",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,es-ES,Velocidad,"Alcanza el 50 de % de velocidad",Velocidad,"Alcanza el 50 de % de velocidad",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,fr,Rapide,"Atteignez 50 % Vitesse",Rapide,"Atteignez 50 % Vitesse",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,it,Rapidità,"Arriva a 50 % di velocità.",Rapidità,"Arriva a 50 % di velocità.",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,ja,高速,"50スピード% に達する",高速,"50スピード% に達する",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,ko,빠른,"50 % 속도에 도달합니다",빠른,"50 % 속도에 도달합니다",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,pl,Szybko,"Osiągnij: 50 % szybkości",Szybko,"Osiągnij: 50 % szybkości",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,pt-BR,Agilidade,"Alcance 50 de % de velocidade.",Agilidade,"Alcance 50 de % de velocidade.",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,ru,Быстрота,"Повысьте параметр «% скорости» до 50.",Быстрота,"Повысьте параметр «% скорости» до 50.",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,tr,Hızlı,"% Hız özelliğini 50 seviyesine getir",Hızlı,"% Hız özelliğini 50 seviyesine getir",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,zh-Hans,快速,"达到50%速度",快速,"达到50%速度",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast,zh-Hant,快速,"抵達50%速度",快速,"抵達50%速度",,achievement_locked_chal_fast.jpg,achievement_unlocked_chal_fast.jpg
chal_fast_learner,de,Schnelllerner,"Erreiche Level 10 vor Welle 6",Schnelllerner,"Erreiche Level 10 vor Welle 6",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,default,Fast Learner,"Reach level 10 before wave 6",Fast Learner,"Reach level 10 before wave 6",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,es-ES,Aprendizaje rápido,"Alcanza el nivel 10 antes de la oleada 6",Aprendizaje rápido,"Alcanza el nivel 10 antes de la oleada 6",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,fr,Apprentissage Rapide,"Atteignez le niveau 10 avant la vague 6",Apprentissage Rapide,"Atteignez le niveau 10 avant la vague 6",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,it,Apprendimento rapido,"Raggiungi il livello 10 prima dell'ondata 6.",Apprendimento rapido,"Raggiungi il livello 10 prima dell'ondata 6.",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,ja,クイック・ラーナー,"ウェーブ 6 の前にレベル 10 に到達する",クイック・ラーナー,"ウェーブ 6 の前にレベル 10 に到達する",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,ko,빠른 습득자,"웨이브 6 전에 레벨 10에 도달하세요",빠른 습득자,"웨이브 6 전에 레벨 10에 도달하세요",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,pl,Pojętny uczeń,"Osiągnij poziom 10 przed falą numer 6",Pojętny uczeń,"Osiągnij poziom 10 przed falą numer 6",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,pt-BR,Aprendizado Rápido,"Alcance o nível 10 antes da onda 6.",Aprendizado Rápido,"Alcance o nível 10 antes da onda 6.",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,ru,Светлая голова,"Достигните уровня 10 до 6-й волны.",Светлая голова,"Достигните уровня 10 до 6-й волны.",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,tr,Acemi Usta,"6. hücumdan önce 10. seviyeye ulaş",Acemi Usta,"6. hücumdan önce 10. seviyeye ulaş",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,zh-Hans,快速学习者,"在第6波前达到10等级",快速学习者,"在第6波前达到10等级",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fast_learner,zh-Hant,一學就會,"在第6波敵襲前升級至10級",一學就會,"在第6波敵襲前升級至10級",,achievement_locked_chal_fast_learner.jpg,achievement_unlocked_chal_fast_learner.jpg
chal_fireworks,de,Feuerwerk,"Töte mit einer einzigen Explosion 15 Gegner",Feuerwerk,"Töte mit einer einzigen Explosion 15 Gegner",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,default,Fireworks,"Kill 15 enemies with a single explosion",Fireworks,"Kill 15 enemies with a single explosion",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,es-ES,Fuegos artificiales,"Mata a 15 enemigos de una sola explosión",Fuegos artificiales,"Mata a 15 enemigos de una sola explosión",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,fr,Feux d’Artifice,"Tuez 15 ennemis avec une seule explosion",Feux d’Artifice,"Tuez 15 ennemis avec une seule explosion",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,it,Fuochi d'artificio,"Uccidi 15 nemici con una sola esplosione.",Fuochi d'artificio,"Uccidi 15 nemici con una sola esplosione.",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,ja,花火師,"1回の爆発で、15 体の敵を撃破",花火師,"1回の爆発で、15 体の敵を撃破",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,ko,폭죽,"한 번의 폭발로 15만큼의 적을 처치하세요",폭죽,"한 번의 폭발로 15만큼의 적을 처치하세요",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,pl,Fajerwerki,"Zabij wrogów (15) w ramach jednego wybuchu",Fajerwerki,"Zabij wrogów (15) w ramach jednego wybuchu",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,pt-BR,Fogos de Artifício,"Elimine 15 inimigos com uma única explosão.",Fogos de Artifício,"Elimine 15 inimigos com uma única explosão.",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,ru,Фейерверк,"Убейте не менее 15 врагов одним взрывом.",Фейерверк,"Убейте не менее 15 врагов одним взрывом.",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,tr,Havai Fişek,"Tek bir patlama ile 15 düşman öldür",Havai Fişek,"Tek bir patlama ile 15 düşman öldür",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,zh-Hans,烟花,"使用单次爆炸击杀15名敌人",烟花,"使用单次爆炸击杀15名敌人",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fireworks,zh-Hant,煙火,"單次爆炸就殺死15個敵人",煙火,"單次爆炸就殺死15個敵人",,achievement_locked_chal_fireworks.jpg,achievement_unlocked_chal_fireworks.jpg
chal_fisherman,de,Fischer,"Gewinne eine Runde mit Fischer",Fischer,"Gewinne eine Runde mit Fischer",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,default,Fisherman,"Win a run with Fisherman",Fisherman,"Win a run with Fisherman",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,es-ES,Pescador,"Gana una partida con Pescador",Pescador,"Gana una partida con Pescador",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,fr,Pêcheur,"Gagnez une partie avec Pêcheur",Pêcheur,"Gagnez une partie avec Pêcheur",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,it,Pescatore,"Vinci una partita col personaggio Pescatore.",Pescatore,"Vinci una partita col personaggio Pescatore.",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,ja,釣り人,"釣り人 で1回クリアする",釣り人,"釣り人 で1回クリアする",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,ko,낚시꾼,"낚시꾼와 함께 달리기에서 승리합니다",낚시꾼,"낚시꾼와 함께 달리기에서 승리합니다",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
chal_fisherman,pl,Rybak,"Wygraj rozgrywkę z: Rybak",Rybak,"Wygraj rozgrywkę z: Rybak",,achievement_locked_chal_fisherman.jpg,achievement_unlocked_chal_fisherman.jpg
